lat,lon,populacija,kategorija,boja,tip_punjaca
25.30416690145,51.40416574105003,2773.735595703125,4,green,AC nivo 2
25.40416690105,51.420832407650025,2763.044189453125,1,red,AC nivo 2
25.33750023465,51.50416574065003,2762.3623046875,2,blue,DC
25.33750023465,51.38749907445003,2761.574951171875,2,blue,DC
25.387500234450002,51.46249907415003,2750.8203125,4,green,AC nivo 2
25.20416690185,51.37083240785003,2739.07470703125,1,red,AC nivo 2
25.21250023515,51.35416574125003,2723.69677734375,1,red,AC nivo 2
25.24583356835,51.379165741150025,2708.248779296875,2,blue,DC
25.21250023515,51.49583240735003,2689.937744140625,2,blue,DC
25.229166901750002,51.41249907435003,2684.447021484375,1,red,AC nivo 2
25.33750023465,51.512499073950025,2683.266357421875,2,blue,DC
25.37083356785,51.44583240755003,2676.9892578125,3,yellow,Ultra brzi
25.37083356785,51.45416574085003,2672.65673828125,3,yellow,Ultra brzi
25.33750023465,51.420832407650025,2665.463134765625,2,blue,DC
25.40416690105,51.44583240755003,2631.41796875,3,yellow,Ultra brzi
25.30416690145,51.470832407450025,2630.327392578125,3,yellow,Ultra brzi
25.31250023475,51.41249907435003,2610.812744140625,2,blue,DC
25.32916690135,51.44583240755003,2594.476806640625,1,red,AC nivo 2
25.15416690205,51.562499073750026,2576.05322265625,2,blue,DC
25.20416690185,51.39583240775003,2574.052734375,2,blue,DC
25.162500235350002,51.53749907385003,2570.822021484375,3,yellow,Ultra brzi
25.19583356855,51.470832407450025,2544.05615234375,2,blue,DC
25.34583356795,51.520832407250026,2539.35205078125,2,blue,DC
25.229166901750002,51.379165741150025,2538.035888671875,2,blue,DC
25.31250023475,51.39583240775003,2528.566162109375,1,red,AC nivo 2
25.15416690205,51.429165740950026,2527.731201171875,1,red,AC nivo 2
25.26250023495,51.45416574085003,2524.078857421875,1,red,AC nivo 2
25.229166901750002,51.562499073750026,2505.10009765625,1,red,AC nivo 2
25.29583356815,51.44583240755003,2470.864013671875,1,red,AC nivo 2
25.27916690155,51.44583240755003,2461.075439453125,1,red,AC nivo 2
25.32916690135,51.50416574065003,2457.80712890625,2,blue,DC
25.32916690135,51.429165740950026,2425.273193359375,2,blue,DC
25.31250023475,51.36249907455003,2424.290771484375,2,blue,DC
25.21250023515,51.57916574035003,2418.910400390625,1,red,AC nivo 2
25.27916690155,51.43749907425003,2401.982177734375,2,blue,DC
25.27916690155,51.40416574105003,2397.700439453125,1,red,AC nivo 2
25.17916690195,51.612499073550026,2397.017578125,1,red,AC nivo 2
25.37916690115,51.43749907425003,2395.7255859375,2,blue,DC
25.34583356795,51.429165740950026,2381.788330078125,3,yellow,Ultra brzi
25.32916690135,51.49583240735003,2373.455078125,1,red,AC nivo 2
25.35416690125,51.43749907425003,2364.560791015625,2,blue,DC
25.34583356795,51.47916574075003,2331.691650390625,1,red,AC nivo 2
25.21250023515,51.429165740950026,2329.30224609375,2,blue,DC
25.34583356795,51.38749907445003,2314.9619140625,2,blue,DC
25.21250023515,51.36249907455003,2307.322265625,2,blue,DC
25.27916690155,51.46249907415003,2263.83544921875,4,green,AC nivo 2
25.20416690185,51.379165741150025,2228.645263671875,2,blue,DC
25.162500235350002,51.562499073750026,2226.82421875,1,red,AC nivo 2
25.20416690185,51.429165740950026,2199.150390625,3,yellow,Ultra brzi
25.27083356825,51.55416574045003,2198.125244140625,1,red,AC nivo 2
25.27083356825,51.43749907425003,2197.26513671875,2,blue,DC
25.37916690115,51.44583240755003,2189.959716796875,1,red,AC nivo 2
25.229166901750002,51.520832407250026,2189.61474609375,3,yellow,Ultra brzi
25.36250023455,51.520832407250026,2183.349609375,1,red,AC nivo 2
25.32916690135,51.43749907425003,2174.976318359375,1,red,AC nivo 2
25.17916690195,51.57083240705003,2159.195068359375,1,red,AC nivo 2
25.320833568050002,51.520832407250026,2152.447998046875,2,blue,DC
25.21250023515,51.52916574055003,2145.718017578125,3,yellow,Ultra brzi
25.17083356865,51.54583240715003,2144.948974609375,1,red,AC nivo 2
25.40416690105,51.43749907425003,2144.713623046875,1,red,AC nivo 2
25.35416690125,51.49583240735003,2141.6103515625,2,blue,DC
25.21250023515,51.379165741150025,2116.16455078125,1,red,AC nivo 2
25.17916690195,51.41249907435003,2102.812255859375,2,blue,DC
25.36250023455,51.49583240735003,2093.75146484375,1,red,AC nivo 2
25.254166901650002,51.40416574105003,2067.765869140625,2,blue,DC
25.18750023525,51.36249907455003,2065.88427734375,2,blue,DC
25.29583356815,51.47916574075003,2062.686279296875,2,blue,DC
25.27916690155,51.47916574075003,2049.255126953125,1,red,AC nivo 2
25.31250023475,51.45416574085003,2047.9381103515625,1,red,AC nivo 2
25.27083356825,51.45416574085003,2023.0628662109375,1,red,AC nivo 2
25.27083356825,51.40416574105003,2012.1141357421875,2,blue,DC
25.320833568050002,51.512499073950025,2010.9521484375,1,red,AC nivo 2
25.29583356815,51.45416574085003,2004.383056640625,1,red,AC nivo 2
25.30416690145,51.43749907425003,1996.66064453125,1,red,AC nivo 2
25.19583356855,51.379165741150025,1996.4093017578125,1,red,AC nivo 2
25.32916690135,51.41249907435003,1994.90283203125,2,blue,DC
25.30416690145,51.44583240755003,1982.044189453125,1,red,AC nivo 2
25.27916690155,51.562499073750026,1969.944580078125,1,red,AC nivo 2
25.35416690125,51.520832407250026,1948.869140625,2,blue,DC
25.22083356845,51.379165741150025,1891.97900390625,2,blue,DC
25.39583356775,51.43749907425003,1870.6929931640625,1,red,AC nivo 2
25.254166901650002,51.43749907425003,1858.5281982421875,2,blue,DC
25.21250023515,51.37083240785003,1847.416015625,3,yellow,Ultra brzi
25.29583356815,51.46249907415003,1839.767578125,3,yellow,Ultra brzi
25.30416690145,51.379165741150025,1828.8565673828125,3,yellow,Ultra brzi
25.31250023475,51.35416574125003,1828.85009765625,1,red,AC nivo 2
25.17083356865,51.58749907365003,1824.8260498046875,4,green,AC nivo 2
25.254166901650002,51.35416574125003,1824.4049072265625,1,red,AC nivo 2
25.27083356825,51.44583240755003,1822.8253173828125,1,red,AC nivo 2
25.20416690185,51.36249907455003,1820.1722412109375,1,red,AC nivo 2
25.22083356845,51.50416574065003,1814.824462890625,2,blue,DC
25.35416690125,51.429165740950026,1790.632080078125,2,blue,DC
25.28750023485,51.46249907415003,1785.8848876953125,2,blue,DC
25.34583356795,51.49583240735003,1784.79248046875,1,red,AC nivo 2
25.28750023485,51.57916574035003,1772.728271484375,4,green,AC nivo 2
25.27916690155,51.470832407450025,1771.70263671875,1,red,AC nivo 2
25.320833568050002,51.44583240755003,1763.878662109375,2,blue,DC
25.23750023505,51.39583240775003,1762.1297607421875,3,yellow,Ultra brzi
25.33750023465,51.379165741150025,1742.183349609375,2,blue,DC
25.40416690105,51.41249907435003,1728.0711669921875,2,blue,DC
25.30416690145,51.45416574085003,1727.1768798828125,2,blue,DC
25.21250023515,51.520832407250026,1726.3887939453125,1,red,AC nivo 2
25.20416690185,51.48749907405003,1712.2984619140625,1,red,AC nivo 2
25.39583356775,51.44583240755003,1703.775146484375,3,yellow,Ultra brzi
25.34583356795,51.48749907405003,1687.97900390625,2,blue,DC
25.20416690185,51.43749907425003,1669.52783203125,2,blue,DC
25.19583356855,51.49583240735003,1663.5830078125,2,blue,DC
25.412500234350002,51.39583240775003,1656.0540771484375,1,red,AC nivo 2
25.32916690135,51.52916574055003,1654.1746826171875,4,green,AC nivo 2
25.15416690205,51.47916574075003,1650.426025390625,1,red,AC nivo 2
25.22083356845,51.37083240785003,1632.459716796875,1,red,AC nivo 2
25.35416690125,51.45416574085003,1630.4814453125,2,blue,DC
25.320833568050002,51.429165740950026,1626.6861572265625,1,red,AC nivo 2
